,Engine_ID,Timestamp,Temperature,Pressure,Rotational_Speed,Engine_Health,Fuel_Consumption,Vibration_Level,Oil_Temperature,Altitude,Humidity,Maintenance_Needed,Engine_Failure
2268,2,2021-03-28 23:30:00,443.6070607,97.70127326,3320.974865,1.555497424,30.93502829,2.983126821,86.62780681,854.5544626,65.29853632,0,0
2269,2,2021-03-29 12:00:00,414.8019494,87.36809728,3274.952811,1.412092566,35.24884451,2.823736407,67.34745672,924.6309146,38.92437969,0,0
2270,2,2021-03-30 0:30:00,490.9110598,111.8426475,2763.551235,1.432035998,22.1042583,1.625779625,73.74781237,1432.268727,49.88001468,1,0
2271,2,2021-03-30 13:00:00,504.4126533,111.0961853,3023.41539,1.78659415,27.81252288,1.811972053,73.5276228,1482.920597,40.24396996,0,0
2272,2,2021-03-31 1:30:00,473.2216905,97.76789863,2951.841118,1.199251972,28.85880512,2.278630464,91.94794475,918.8486006,47.4290489,0,0
2273,2,2021-03-31 14:00:00,550.7160932,124.6442212,2884.769404,1.860999892,26.78690463,2.256470282,65.98302427,833.7076528,56.32484257,1,0
2274,2,2021-04-01 2:30:00,438.0702359,102.8042167,3183.224103,1.204014948,36.0488786,2.682785986,71.63602518,1280.069386,43.15047859,0,0
2275,2,2021-04-01 15:00:00,467.9206889,104.898307,3107.647703,1.203672139,25.33417304,1.205056795,75.48431937,1137.123383,52.47346537,0,0
2276,2,2021-04-02 3:30:00,486.7274381,107.3171947,3004.65789,1.571351017,41.24759257,0.9985693094,76.14151367,887.8639833,39.23957172,0,0
2277,2,2021-04-02 16:00:00,465.0355407,106.3186478,2682.142155,1.388481408,23.15550905,2.25420647,79.45972941,910.2239347,30.3113921,0,0
2278,2,2021-04-03 4:30:00,523.0368352,120.9978913,2967.000599,1.635877884,24.48341631,2.732344226,89.5041784,1108.237579,66.62269733,0,0
2279,2,2021-04-03 17:00:00,510.5763465,130.103732,2779.047619,1.351782306,22.23301246,2.42742434,67.54953336,1349.965727,44.82896167,0,0
2280,2,2021-04-04 5:30:00,650.4314192,157.9795212,2910.562537,1.940015384,30.0400526,1.938513913,81.65916688,856.8599348,39.44798553,0,0
2281,2,2021-04-04 18:00:00,449.6938156,115.3699223,3073.175458,1.435326732,35.38921289,2.177289957,97.92509203,885.2416713,59.03521777,0,0
2282,2,2021-04-05 6:30:00,505.2754948,133.1360153,3094.977615,1.473957577,32.85730622,2.709460845,67.70218802,561.7343648,30.17850196,1,0
2283,2,2021-04-05 19:00:00,494.0099384,124.0125419,2786.734122,1.687258376,31.11811723,2.014505177,69.3966178,607.5111586,34.18010018,0,0
2284,2,2021-04-06 7:30:00,,141.6779444,2618.076486,,24.13595202,1.641687781,87.18230304,1018.51459,59.08161584,0,0
2285,2,2021-04-06 20:00:00,499.839779,135.102691,3181.465019,1.707849757,29.52219675,2.286355914,76.26183846,1132.334687,42.71830401,0,1
2286,2,2021-04-07 8:30:00,526.4934662,125.1442525,3062.32122,1.321817711,29.55330047,1.235764691,87.6850746,826.7086027,47.42638381,1,0
2287,2,2021-04-07 21:00:00,592.9586687,136.5351149,3084.8984,1.502980201,21.24575148,1.859759607,79.55495366,708.2132849,50.22322282,0,0
2288,2,2021-04-08 9:30:00,479.2585394,114.2816705,2993.023071,1.43902431,25.53570809,3.026823876,82.55211722,1118.973092,47.76203598,1,0
2289,2,2021-04-08 22:00:00,574.5573237,131.1249238,2823.410992,1.800336577,22.22895063,2.489396245,88.80642321,941.4368084,39.67918611,0,0
2290,2,2021-04-09 10:30:00,438.9834419,99.19786705,3375.651704,1.425826879,32.46680662,2.05059883,81.22448905,820.2068692,52.33167871,0,0
2291,2,2021-04-09 23:00:00,475.6441752,118.9394471,2949.222228,1.830503397,35.78905475,2.100059955,74.71027318,1122.17073,66.88998387,0,0
2292,2,2021-04-10 11:30:00,,98.029757,2897.437405,,34.27960222,1.723082151,71.45313002,965.6134268,53.84464456,0,0
2293,2,2021-04-11 0:00:00,549.2459826,138.0164791,2966.094571,1.550212098,36.27190214,1.590652563,65.01849246,860.2693098,58.3736149,0,0
2294,2,2021-04-11 12:30:00,513.9019525,103.7255408,2832.855221,1.24296649,37.79371884,2.762990195,67.86659615,678.4962028,51.88507664,0,0
2295,2,2021-04-12 1:00:00,420.4548943,109.3507201,2791.827167,1.165580421,23.29933333,2.479961342,88.24764392,1235.121076,43.90909798,0,0
2296,2,2021-04-12 13:30:00,554.0625523,121.9649679,3162.902944,1.680045824,30.59301205,1.590882548,75.6896564,647.7140107,55.96669082,0,0
2297,2,2021-04-13 2:00:00,,110.9694851,2918.182109,,27.41520528,1.762168679,71.61613972,1244.616375,51.78681048,0,0
2298,2,2021-04-13 14:30:00,503.1055727,103.4183197,,1.626435161,26.58431349,1.745007278,104.1299013,1312.207157,50.6739823,0,1
2299,2,2021-04-14 3:00:00,511.6798481,121.2429636,3124.959435,1.569454225,25.08496061,2.955054385,75.64204703,1091.394322,44.98198575,0,0
2300,2,2021-04-14 15:30:00,493.3984194,118.9646122,2967.123186,1.376592797,28.8225361,2.35853529,61.42261389,907.1485474,66.31336645,0,0
2301,2,2021-04-15 4:00:00,491.8245175,134.4209529,2953.378452,1.346086124,25.54794804,1.578617358,81.11785945,1236.261403,38.64870395,1,0
2302,2,2021-04-15 16:30:00,514.1211253,132.1725817,2912.928032,1.542100365,31.63266666,2.547928072,97.69445986,963.428969,44.32464229,0,0
2303,2,2021-04-16 5:00:00,537.6992537,125.9685634,3230.127586,1.830270145,31.06500972,1.339099618,82.23201591,755.4930861,59.78696643,0,0
2304,2,2021-04-16 17:30:00,540.1855581,135.2939364,3195.039516,1.791478054,25.94914116,1.702176607,77.61146596,969.7296252,54.38709925,0,0
2305,2,2021-04-17 6:00:00,476.9210924,120.719706,2892.180062,1.199100605,28.17779432,2.732866822,78.34498916,843.7976442,46.37001404,0,0
2306,2,2021-04-17 18:30:00,436.324332,89.9877003,,1.356047193,38.9259255,1.524697421,70.14777227,885.8917148,53.06560967,0,0
2307,2,2021-04-18 7:00:00,414.5988804,96.27072744,2971.481295,1.56189985,29.98751416,1.812411765,63.72412254,1050.83513,46.01688636,0,0
2308,2,2021-04-18 19:30:00,590.3429227,144.5558221,3100.867297,1.990654595,26.92577025,2.413068873,71.1748209,1254.239552,52.77525898,1,0
2309,2,2021-04-19 8:00:00,395.8995312,84.71860116,3054.432895,0.9969988753,25.41371592,1.372994254,80.43635098,1009.980558,63.16516963,0,0
2310,2,2021-04-19 20:30:00,514.2645378,114.6341315,2993.227882,1.563315914,29.6737228,2.154793586,86.64395739,908.3432153,42.4977617,1,0
2311,2,2021-04-20 9:00:00,534.0556775,118.8470682,3057.470296,1.655151021,26.96993567,2.484007057,66.17450937,1031.07353,53.25086558,0,0
2312,2,2021-04-20 21:30:00,547.672684,143.0678869,3038.386624,1.503960441,32.44612796,1.825247341,80.17065959,1267.705225,69.46660568,0,0
2313,2,2021-04-21 10:00:00,522.6669525,122.2042962,3250.068051,1.857042887,29.79255664,2.756071346,77.01012281,1024.130089,59.90637251,0,0
2314,2,2021-04-21 22:30:00,383.0402196,103.688388,3153.868449,1.248616621,34.00462318,1.678972327,71.71688337,1224.547906,42.47997304,0,0
2315,2,2021-04-22 11:00:00,495.5401322,113.0292941,2818.160595,1.343380946,19.92955716,1.651388941,88.95147216,764.2188655,50.23924479,0,0
2316,2,2021-04-22 23:30:00,437.6944881,120.6914266,2893.731964,1.842566121,31.2364499,1.776189433,78.67836258,1174.048789,36.01974484,0,0
2317,2,2021-04-23 12:00:00,440.5249828,87.59015314,,1.263657975,27.03073623,2.609094831,84.07044741,744.1532908,58.41042666,0,0
2318,2,2021-04-24 0:30:00,420.5937939,106.4032527,2820.024251,1.47139935,23.00075976,0.9863567568,70.39354955,834.2985275,54.61635144,0,0
2319,2,2021-04-24 13:00:00,477.6848049,105.2894955,2979.114007,1.593316713,33.83139032,1.638866709,88.83868565,985.1313859,50.04889592,0,0
2320,2,2021-04-25 1:30:00,494.744899,97.70623049,2894.959185,1.382409957,29.44282232,2.089876117,79.09778236,954.0925991,45.43239902,0,0
2321,2,2021-04-25 14:00:00,530.8945331,124.1530276,3264.808906,1.71892576,37.33907712,1.223851089,89.52178671,882.6077229,49.5635859,0,0
2322,2,2021-04-26 2:30:00,475.6836304,104.5894708,3361.791804,1.611335652,40.96656414,2.61062619,67.99094442,904.2750834,41.57834137,0,0
2323,2,2021-04-26 15:00:00,505.4749568,119.4356673,,1.335090911,27.7527889,2.186412333,87.60214899,1241.103391,55.23627696,1,0
2324,2,2021-04-27 3:30:00,544.4841798,104.9781593,3261.805141,1.327585041,27.1391474,1.80198554,76.16986281,662.883546,45.08375804,1,0
2325,2,2021-04-27 16:00:00,459.0186618,114.1008068,3039.52951,1.674233802,31.65950251,2.339338208,74.78475763,1096.331634,52.27483408,0,0
2326,2,2021-04-28 4:30:00,509.6435192,109.9871888,3371.310353,1.462787842,33.25800764,2.541083288,74.65675127,806.7183607,62.99495558,0,0
2327,2,2021-04-28 17:00:00,547.1544753,132.2885961,2969.508274,1.693589511,29.30006485,1.476180742,84.77178123,1268.875203,40.02625745,0,0
2328,2,2021-04-29 5:30:00,501.3628252,113.8168489,2667.491747,1.504039081,39.42719472,2.08994589,79.24222907,941.7407125,37.36585054,1,0
2329,2,2021-04-29 18:00:00,488.567282,111.6404916,2898.644256,1.083288601,34.05232964,2.59341456,73.2582456,990.1412885,41.12281244,0,0
2330,2,2021-04-30 6:30:00,602.5139491,125.4956532,,1.70786726,31.8798897,2.642963542,84.96092073,829.0453699,46.86643283,0,0
2331,2,2021-04-30 19:00:00,498.1967185,129.367842,2901.049382,1.669712757,38.35569095,2.142307703,79.17280951,854.4275683,55.06800998,0,0
2332,2,2021-05-01 7:30:00,451.3124638,115.6816249,3123.346038,1.59384392,29.35141615,2.134529294,59.50521743,1044.168258,23.28157888,0,0
2333,2,2021-05-01 20:00:00,492.415084,122.3562961,2863.358003,1.878710631,36.69001367,2.468372698,87.59300567,841.9679628,48.33487024,1,0
2334,2,2021-05-02 8:30:00,,130.765767,2912.684887,,32.55609133,2.323998262,81.89064334,1146.983151,49.49292308,0,1
2335,2,2021-05-02 21:00:00,501.4274275,126.537609,2710.581123,1.202310502,20.9614579,1.812231667,81.57175803,395.0382018,39.86834915,1,0
2336,2,2021-05-03 9:30:00,421.1363912,113.2855301,3106.883767,1.593288444,34.58956605,1.809268304,89.9083251,945.1152455,40.20093071,0,0
2337,2,2021-05-03 22:00:00,530.0275995,124.5036017,,1.565602536,26.80625167,1.863844891,92.88563014,658.2772545,63.55985465,1,0
2338,2,2021-05-04 10:30:00,485.2216573,116.4705043,3095.181931,1.534272895,18.19817158,1.669411328,79.28695388,907.3919205,45.56778153,0,0
2339,2,2021-05-04 23:00:00,511.6299126,123.2027597,,1.393751551,30.13852415,1.990715271,78.60952228,842.042843,51.21079312,0,0
2340,2,2021-05-05 11:30:00,547.8842303,122.3183338,2907.735719,1.606523244,39.8359009,2.464297603,88.45207009,1080.441493,51.26843206,0,0
2341,2,2021-05-06 0:00:00,452.8210354,123.5465669,2772.998464,1.634744106,32.83282091,1.12036037,86.49562402,809.2124768,56.53527676,1,0
2342,2,2021-05-06 12:30:00,468.5622033,104.3432249,3114.568144,1.283268013,19.19664267,1.853443931,66.89269134,866.720533,36.3560211,0,0
2343,2,2021-05-07 1:00:00,517.3526357,119.4024744,,1.851269399,30.35713169,1.866580662,78.843868,1033.787638,51.07793369,0,0
2344,2,2021-05-07 13:30:00,451.2146871,86.36769773,2962.190029,1.532392539,32.91249728,2.06768794,83.88296312,885.2904602,33.0879107,0,0
2345,2,2021-05-08 2:00:00,,126.943457,2919.68621,,31.56870543,2.396946576,79.68911054,846.0047277,49.11377981,0,0
2346,2,2021-05-08 14:30:00,526.8141409,137.0570013,3172.560577,1.911232547,27.29277734,1.983464559,77.37533756,993.4963613,46.58126928,0,0
2347,2,2021-05-09 3:00:00,468.7150199,102.7059889,2873.325788,1.714850883,33.38983174,1.612371948,86.35645706,1281.419507,52.86589061,1,0
2348,2,2021-05-09 15:30:00,583.1469182,134.904909,,1.376434724,24.00738176,1.138304227,69.23559962,1273.691406,53.81989294,0,0
2349,2,2021-05-10 4:00:00,,124.5223746,2656.42834,,27.21160155,1.71049326,107.6229581,1011.109706,42.16854077,0,0
2350,2,2021-05-10 16:30:00,399.8590386,91.27776147,3577.495135,1.217028866,28.16273933,2.967120911,75.95228998,1374.626059,61.91188386,1,0
2351,2,2021-05-11 5:00:00,526.5635811,115.101283,2879.374079,1.424648597,25.81199456,1.912181073,76.29811176,685.9797487,48.14674015,0,0
2352,2,2021-05-11 17:30:00,442.0186512,82.18381907,3006.007465,1.228152675,27.40291667,1.285966512,83.19433839,756.9164279,50.30974447,0,0
2353,2,2021-05-12 6:00:00,479.8782666,98.77610164,3028.342703,1.210844132,33.36012015,1.720564114,74.6306206,997.6174863,48.55374132,0,0
2354,2,2021-05-12 18:30:00,577.5606458,151.5527757,3413.180669,1.719504826,35.11530544,2.436366527,63.64181004,683.5883783,37.69973678,0,0
2355,2,2021-05-13 7:00:00,497.4145673,130.9618646,2943.364339,1.514840653,21.88982031,1.017618971,92.53496957,1013.211615,47.13802971,0,0
2356,2,2021-05-13 19:30:00,459.9729113,98.54010263,2824.241588,1.212297327,31.60272122,1.862780101,80.35202852,1253.600192,52.45693289,0,0
2357,2,2021-05-14 8:00:00,374.2217253,98.78265279,2849.560699,1.072542197,26.77302736,1.723242772,76.20550924,716.1346201,75.88551426,0,0
2358,2,2021-05-14 20:30:00,,121.7311525,2995.771415,,26.74251364,1.737087703,80.21012427,1460.726909,40.61249464,0,0
2359,2,2021-05-15 9:00:00,507.361269,111.1457382,3245.959348,1.137751427,38.46685066,2.632365068,106.1353585,958.5865703,52.05136101,1,0
2360,2,2021-05-15 21:30:00,466.1286712,131.9385469,2777.563638,1.544865177,37.50541305,2.770847883,68.70735674,1062.156956,57.18436419,0,0
2361,2,2021-05-16 10:00:00,528.0308765,112.6818309,3184.894935,1.661605206,23.98565259,0.6408802072,69.13272856,814.1535801,51.89273508,0,0
2362,2,2021-05-16 22:30:00,478.3622812,120.2800106,3161.707481,1.287647216,36.8434869,2.488377519,79.59596628,979.7727899,56.88768965,0,0
2363,2,2021-05-17 11:00:00,477.9953956,117.0099307,2977.161855,1.697528004,25.41174555,2.756670113,90.4765915,840.4118673,43.22598966,1,1
2364,2,2021-05-17 23:30:00,444.9798869,98.58776108,3100.500099,1.018706623,36.8490544,1.834645452,58.94459385,1046.630669,64.71510623,0,0
2365,2,2021-05-18 12:00:00,380.6019558,90.98688135,,1.190769277,34.07340516,1.477040465,71.04770563,869.2263426,52.41157855,1,0
2366,2,2021-05-19 0:30:00,550.6112599,116.9150364,2926.149159,1.666086597,26.66191486,1.604292478,99.61698589,1107.687522,45.63921534,0,0
2367,2,2021-05-19 13:00:00,564.2634664,144.8517102,2928.841819,1.778107929,27.46702052,1.709541223,108.4266343,991.4212488,53.64933854,0,0
2368,2,2021-05-20 1:30:00,,152.9389228,2881.874865,,38.82961294,2.475218789,76.87033812,937.8819495,53.65783921,1,0
2369,2,2021-05-20 14:00:00,505.2710292,106.8984496,3502.811856,1.274220341,34.24152787,2.20575089,90.56843319,837.7564131,40.29256651,0,0
2370,2,2021-05-21 2:30:00,508.5353501,116.8321258,3026.865831,1.217434594,19.26107323,1.113674624,67.06861588,996.3448233,53.39348257,0,0
2371,2,2021-05-21 15:00:00,456.27734,97.67980147,3049.1624,1.391388222,12.82628523,1.550182589,83.50479355,1223.903723,34.79958086,0,0
2372,2,2021-05-22 3:30:00,382.769203,103.6700266,3138.480636,1.67442128,30.89660893,2.496804393,73.17237781,993.1666755,45.75424546,0,0
2373,2,2021-05-22 16:00:00,528.0138276,147.7414453,3050.127251,1.539471468,28.07122776,2.242732755,60.86559645,1142.97487,40.32620092,0,0
2374,2,2021-05-23 4:30:00,544.5672559,144.1969702,2935.442372,1.436823207,27.35757435,2.678884366,70.69536615,1098.348261,62.3408106,0,0
2375,2,2021-05-23 17:00:00,502.7363664,110.3439591,2725.779731,1.50838123,31.81024824,1.557268352,62.13919116,1184.037719,61.8820907,0,0
2376,2,2021-05-24 5:30:00,521.9242607,114.907347,2784.845733,1.202904974,24.86332287,1.41394567,84.0259387,1444.489656,20.80752746,0,0
2377,2,2021-05-24 18:00:00,480.4106204,103.7505778,2974.714009,1.005534112,35.73391342,1.982881931,87.73714987,985.3277777,47.75307116,0,0
2378,2,2021-05-25 6:30:00,538.831715,112.8987992,3028.144802,1.463943019,38.65083155,2.288991381,81.25743223,1044.613556,49.66652694,0,0
2379,2,2021-05-25 19:00:00,574.3849338,131.9305324,3190.786245,1.65402699,31.60109375,1.72404266,68.30489492,1088.900556,55.73933812,1,0
2380,2,2021-05-26 7:30:00,430.8997555,102.5940738,3384.367989,1.162762074,27.77742102,1.368979205,77.24920343,792.1895207,53.99573193,0,0
2381,2,2021-05-26 20:00:00,491.8994615,129.4204322,3210.929688,1.246445072,36.52323474,2.071704087,78.3735964,1227.74688,64.54212633,0,0
2382,2,2021-05-27 8:30:00,403.8592393,94.4665713,3255.808881,1.337968079,24.54091023,1.490952522,81.92949664,1193.451324,41.79908772,0,1
2383,2,2021-05-27 21:00:00,555.3024136,114.0533057,2786.485496,1.681460325,23.48503117,1.694371595,92.91005263,1077.463161,51.63841084,0,0
2384,2,2021-05-28 9:30:00,463.4594188,114.304704,2966.160761,1.757318826,26.87804831,1.913262227,81.29274516,1374.352568,44.16460251,0,0
2385,2,2021-05-28 22:00:00,470.6747175,131.7704717,3057.61123,1.578912872,30.02321245,1.583753498,86.79038765,676.232405,43.02503081,0,0
2386,2,2021-05-29 10:30:00,482.8092307,124.2927218,2957.896013,1.611883327,26.44330445,3.056624529,92.0962394,1149.810267,43.13140579,0,0
2387,2,2021-05-29 23:00:00,548.2237276,137.7536513,3207.659104,1.760398911,28.76002502,1.659188062,71.12236953,1155.700377,44.98725946,1,0
2388,2,2021-05-30 11:30:00,495.0420243,126.1752392,2867.650132,1.373348347,34.50824589,1.88102464,88.33742605,1356.972074,71.77210674,0,0
2389,2,2021-05-31 0:00:00,595.9277534,160.0505128,2712.999477,1.725943283,31.91191055,1.892710745,63.68495433,849.7414438,41.35636079,1,0
2390,2,2021-05-31 12:30:00,466.826742,114.4929089,3022.910221,1.604684714,35.97426306,0.6498826943,72.84343267,1047.988473,53.37186025,0,0
2391,2,2021-06-01 1:00:00,507.9984145,125.6963688,3065.757219,1.60347825,33.72839368,2.146543427,82.95793641,737.5612511,52.94842951,0,0
2392,2,2021-06-01 13:30:00,474.292135,112.3327058,3262.78867,1.076502942,32.49278288,1.534037298,87.5524067,1131.495717,44.54292416,1,1
2393,2,2021-06-02 2:00:00,,108.4557781,2993.977857,,30.33333746,2.129407655,99.36489167,742.4893421,40.08537186,1,0
2394,2,2021-06-02 14:30:00,610.515841,143.8076863,3216.867935,1.4572343,31.95070459,1.474507273,76.34706052,1412.020741,45.65088306,0,0
2395,2,2021-06-03 3:00:00,591.5483782,127.0707168,2989.250482,1.376764797,34.27870166,1.841178454,74.03437031,923.1137646,38.94852546,0,0
2396,2,2021-06-03 15:30:00,583.0087909,124.4669601,2699.16097,1.059675607,27.87727709,2.084879844,78.25357444,924.7262783,37.79226932,0,0
2397,2,2021-06-04 4:00:00,501.3890095,117.444915,2513.78888,1.418546194,31.55400778,2.27156358,82.21833835,979.5803035,45.38880203,0,0
2398,2,2021-06-04 16:30:00,493.8457887,123.1438947,3247.56203,1.377547152,22.15746492,2.154276413,86.71463007,981.1781118,55.4164264,0,0
2399,2,2021-06-05 5:00:00,501.3528197,119.2034236,3032.462946,1.061992086,25.74889371,2.282847351,67.48371858,562.3632979,62.5543967,0,0
2400,2,2021-06-05 17:30:00,565.9770033,159.0462274,2993.865105,1.823938156,36.44306326,2.145156546,88.30693812,1419.588058,58.58044332,0,0
2401,2,2021-06-06 6:00:00,436.5361803,88.09700904,2744.5756,1.170420649,23.45079111,1.408049484,87.62184041,593.7043353,54.96342876,0,0
2402,2,2021-06-06 18:30:00,460.2904925,,3058.372289,,22.12249023,1.709395227,61.96835881,1046.568814,42.20065401,0,0
2403,2,2021-06-07 7:00:00,636.1613127,155.9281742,3147.954472,1.509224776,28.39509849,2.322980582,84.06572667,1260.56276,48.60822325,0,0
2404,2,2021-06-07 19:30:00,462.6071134,115.3163932,2496.157318,1.081154866,36.24530732,1.296898231,82.02129983,954.8100147,52.01099261,0,0
2405,2,2021-06-08 8:00:00,487.8246983,128.2438136,2988.359115,1.364840363,26.32841108,2.620862561,79.22617461,1084.147431,63.37048263,0,0
2406,2,2021-06-08 20:30:00,518.1745336,127.8752967,3365.386913,1.273456529,29.42026055,1.938324768,88.93239902,834.6784291,47.68793413,0,0
2407,2,2021-06-09 9:00:00,,136.2631867,2690.099329,,34.26691625,2.432484604,57.85105714,1118.944499,41.43128334,0,0
2408,2,2021-06-09 21:30:00,502.4499325,121.7964747,2797.936286,1.292245931,35.01771697,2.504925871,88.72004499,1080.026897,60.98513683,1,0
2409,2,2021-06-10 10:00:00,527.6187276,123.9923458,3189.174122,1.708798932,36.4471894,2.618322355,86.01295117,1303.95844,63.60392212,0,0
2410,2,2021-06-10 22:30:00,544.897068,116.6618806,2858.81542,1.332350821,28.06930132,1.392187009,82.45798383,921.6160956,58.50196767,0,0
2411,2,2021-06-11 11:00:00,523.8484267,115.8090787,2921.580247,1.5557302,36.7117261,2.337990206,75.87642689,480.0389612,48.74253782,0,0
2412,2,2021-06-11 23:30:00,387.9610522,112.1486637,3157.796657,1.201966452,29.58100388,2.110354172,75.87584985,1052.801938,63.71958062,0,0
2413,2,2021-06-12 12:00:00,,145.3596609,2981.005682,,23.7840155,0.8262789015,73.24199777,984.9766424,54.45324002,0,0
2414,2,2021-06-13 0:30:00,477.8345411,109.0879938,2919.548249,1.431358168,40.66725299,2.094281249,92.72589402,1012.328673,45.99369659,0,0
2415,2,2021-06-13 13:00:00,484.5573931,120.4985468,3047.204022,1.447615771,47.53703994,2.359024501,68.37712063,1363.220159,46.8880208,0,0
2416,2,2021-06-14 1:30:00,555.00423,114.8576525,2794.647262,1.437285562,30.8823325,1.569974975,89.52696709,938.2595154,61.79946294,0,0
2417,2,2021-06-14 14:00:00,432.8506543,100.182301,3366.16108,1.041703027,30.10976545,2.123634898,78.44562787,976.086555,55.00968078,0,0
2418,2,2021-06-15 2:30:00,479.7776261,112.2889788,2992.873545,1.252056639,35.63650529,2.569830416,94.76788506,867.9236229,45.51001357,0,0
2419,2,2021-06-15 15:00:00,482.7997909,109.7866874,2987.980831,1.212290542,27.36732021,1.82596436,85.04707667,1199.026092,28.74292926,0,0
2420,2,2021-06-16 3:30:00,462.4849892,125.9720483,3085.097084,1.751620765,25.30059164,3.062104707,71.9544,882.4266931,52.78579468,0,0
2421,2,2021-06-16 16:00:00,529.2329083,114.6469614,3011.222464,1.40635489,34.05605654,1.3023386,92.23985893,857.7823679,62.07995332,0,0
2422,2,2021-06-17 4:30:00,485.5550585,128.4829528,2786.085714,1.71269854,30.11243358,1.763391914,81.74212654,1043.939181,37.42626641,0,0
2423,2,2021-06-17 17:00:00,,113.0753978,,,33.85966467,1.825834103,77.80423787,898.2639002,59.21502428,0,0
2424,2,2021-06-18 5:30:00,486.389244,125.2112118,2747.653212,1.540041957,22.22465632,2.742835494,77.4090236,773.0304354,63.65683674,0,0
2425,2,2021-06-18 18:00:00,454.7600101,106.3081167,3206.016554,0.8167873188,35.87666003,2.036871151,79.56216839,543.867997,44.0798086,0,0
2426,2,2021-06-19 6:30:00,475.858428,131.0526476,,1.352207901,38.69789476,2.4706961,91.72185229,1004.189814,44.67972821,0,0
2427,2,2021-06-19 19:00:00,465.340085,142.6994124,2768.378317,1.697965201,28.40551151,1.619870185,88.91199693,442.2796309,44.55357438,0,0
2428,2,2021-06-20 7:30:00,547.8778049,140.8041455,3003.882643,1.572200097,27.82667718,1.919905771,84.81779309,903.5324657,53.01727436,1,0
2429,2,2021-06-20 20:00:00,526.6310359,119.460575,3267.113186,1.480263943,25.52598915,2.019154933,75.23555659,1197.485065,44.67425834,0,0
2430,2,2021-06-21 8:30:00,520.3035232,123.1971054,3097.711945,1.544891347,33.57427099,2.397304001,88.91776268,734.2688838,58.07251287,1,0
2431,2,2021-06-21 21:00:00,512.581426,126.6960718,2938.134971,1.375517996,25.12057144,1.762315533,77.7791786,841.1064864,41.13474084,0,0
2432,2,2021-06-22 9:30:00,510.1993637,122.0385567,2969.803385,1.164236627,29.05171944,2.764773568,91.27900353,1281.002786,48.07743856,1,1
2433,2,2021-06-22 22:00:00,531.1343714,135.7088517,2713.78753,1.327609461,31.50841708,1.654724036,85.10461318,1109.5753,52.32162442,0,0
2434,2,2021-06-23 10:30:00,,144.5613422,2650.804104,,32.89821589,2.542852095,69.78561958,1040.371089,62.69726392,1,0
2435,2,2021-06-23 23:00:00,524.2787487,102.6744215,3026.847524,1.092915391,36.19282061,3.308625006,71.54282892,1083.183508,36.4236061,0,1
2436,2,2021-06-24 11:30:00,497.4645971,150.8564941,2436.837478,1.316952936,24.63272897,0.9040029777,73.01465691,1150.321974,36.31470388,0,0
2437,2,2021-06-25 0:00:00,493.030283,133.3985935,2691.005247,1.599915235,25.94538626,2.127195628,79.56071728,1214.358191,59.01200813,0,0
2438,2,2021-06-25 12:30:00,450.7021267,101.6021118,2780.704117,1.312167009,28.22205677,1.292485554,85.03016578,800.0538118,62.70276105,0,0
2439,2,2021-06-26 1:00:00,538.305289,130.1959556,3000.387395,1.664561087,38.72631087,2.365854422,74.72720468,802.8808489,43.85784176,0,0
2440,2,2021-06-26 13:30:00,451.2586746,115.7039747,2830.054378,1.310158973,34.23577367,1.281464211,77.58032296,1372.13233,31.87219491,1,0
2441,2,2021-06-27 2:00:00,516.099522,115.7858729,2861.455976,1.363351756,35.53006026,2.644836841,74.25484457,785.9883515,59.05481494,0,0
2442,2,2021-06-27 14:30:00,504.3521542,124.3363396,3169.651881,1.262602697,32.64240289,1.754202467,76.82814972,1343.972041,58.67845462,0,0
2443,2,2021-06-28 3:00:00,490.201929,117.4282636,,1.354580984,33.77048185,1.97822098,94.99428594,918.9963693,34.05256975,0,0
2444,2,2021-06-28 15:30:00,461.1140324,114.4561819,3228.68311,1.594199635,25.77580049,2.377007336,78.50235212,900.2775277,40.63345023,0,0
2445,2,2021-06-29 4:00:00,559.9196625,127.3883053,2931.742905,1.463065933,29.70149335,1.696602842,89.91648707,1112.317063,46.88542034,0,1
2446,2,2021-06-29 16:30:00,532.5402058,125.6632028,3191.294299,1.394274543,45.32090822,2.477591688,78.14535731,1017.968451,66.8515889,0,0
2447,2,2021-06-30 5:00:00,538.5622881,131.1672732,3115.68049,1.515183907,33.42722179,2.040833568,89.73438339,1226.120425,62.29139542,0,1
2448,2,2021-06-30 17:30:00,486.4126378,97.56582441,2976.053318,1.256180107,30.96522578,2.007387915,85.05818436,931.1095838,57.9322726,1,0
2449,2,2021-07-01 6:00:00,451.3842925,112.2643423,2682.556759,1.313172346,31.38649066,2.280153058,72.55855132,1045.78913,54.57568371,0,0
2450,2,2021-07-01 18:30:00,436.2093728,97.80629056,2951.073406,1.004628603,30.72792117,0.9811906348,74.28354513,984.0618393,63.31020578,1,0
2451,2,2021-07-02 7:00:00,416.9250659,100.9949698,3101.777868,1.010534685,28.36916897,1.115673457,87.20411179,1328.630368,48.86123728,0,0
2452,2,2021-07-02 19:30:00,496.3255014,101.3265384,2566.358963,1.314490168,23.00927884,1.879950705,77.28601428,939.7030307,46.99603417,0,0
2453,2,2021-07-03 8:00:00,484.2073015,132.5207934,3089.45983,1.258633,29.68291856,2.361140971,69.04582691,1055.090831,43.01562287,0,0
